month_end,trade_date,next_trade_date,D10,LS,turnover_D10,turnover_LS,turnover_LS_reconst,turnover_LS_reweight,ls_gross_long,ls_gross_short,risk_ls_weighted_multiplier,risk_ls_weighted_score,risk_ls_flagged,risk_ls_high,risk_d10_weighted_multiplier,risk_d10_weighted_score,risk_d10_flagged,risk_d10_high,risk_universe_flagged,risk_universe_high,risk_universe_avg_multiplier,dispersion,dispersion_gate_active,CDI,BOVA11,LS_pre_overlay,beta_est,hedge_ratio,vt_scale,LS_vt,LS_pre_vt,LS_carry,LS_borrow_cost,LS_financing_net,LS_net
2011-01-31,2011-02-01,2011-03-01,0.0072170423210672725,0.011554359616670342,0.0,0.005855673978932797,0.0,0.005855673978932797,0.5000000000000003,0.5,0.9962802772079363,0.014878891168254157,3.0,0.0,0.9929906542056075,0.02803738317757001,2.0,0.0,3.0,0.0,0.9924242424242424,2.1859472956446657,1,0.008425009434362085,-0.0011961722488037507,0.011554359616670342,0.0,0.0,1.0,0.011554359616670342,0.011554359616670342,0.004212504717181043,0.003217015055001715,0.0009954896621793274,0.012549849278849669
2011-02-28,2011-03-01,2011-04-01,0.05449667956895723,0.020974665550303164,0.12820106658218497,0.2016454194562576,0.06743123606848478,0.13421418338777283,0.4999999999999998,0.49999999999999983,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.087846467337309,1,0.009206833909138457,0.017964071856287456,0.020974665550303164,0.0,0.0,1.0,0.020974665550303164,0.020974665550303164,0.0046034169545692265,0.0032170150550017143,0.0013864018995675123,0.022361067449870677
2011-03-31,2011-04-01,2011-05-02,0.009002306693996003,0.026242750450046426,0.1438428464766619,0.2542448906236393,0.06983293349448068,0.18441195712915862,0.49999999999999983,0.49999999999999983,0.9910464466468872,0.035814213412452,4.0,0.0,0.9935513931417045,0.025794427433181572,2.0,0.0,4.0,0.0,0.9902912621359223,2.033559923160884,1,0.008396233613529702,-0.03676470588235292,0.026242750450046426,0.0,0.0,1.0,0.026242750450046426,0.026242750450046426,0.004198116806764849,0.0032170150550017143,0.000981101751763135,0.027223852201809562
2011-04-29,2011-05-02,2011-06-01,0.0016553776813801244,0.01674774202222407,0.16306799871092525,0.24359673512252844,0.09748345692590184,0.1461132781966266,0.49999999999999994,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.150147354981376,1,0.009853034390991944,-0.029312977099236637,0.01674774202222407,0.0,0.0,1.0,0.01674774202222407,0.01674774202222407,0.004926517195495972,0.003217015055001715,0.0017095021404942568,0.018457244162718326
2011-05-31,2011-06-01,2011-07-01,-0.03170787256939076,-0.0030069587905720697,0.16949152542372836,0.277007650398952,0.07985156718972349,0.1971560832092285,0.4999999999999996,0.49999999999999994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1463085180837402,1,0.009535252207044431,-0.0301981755268953,-0.0030069587905720697,0.0,0.0,1.0,-0.0030069587905720697,-0.0030069587905720697,0.004767626103522215,0.0032170150550017147,0.0015506110485205,-0.0014563477420515697
2011-06-30,2011-07-01,2011-08-01,-0.04586143069444363,0.013911500540142605,0.14876033057851218,0.18554748099283477,0.03428302813162717,0.15126445286120757,0.49999999999999994,0.4999999999999998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.164331440425322,1,0.009675260632866944,-0.05124878365228669,0.013911500540142605,0.0,0.0,1.0,0.013911500540142605,0.013911500540142605,0.0048376303164334705,0.003217015055001714,0.0016206152614317566,0.015532115801574362
2011-07-29,2011-08-01,2011-09-01,-0.002141063282886668,0.012235957286077487,0.11494252873563209,0.2420599772469143,0.07434293479606773,0.16771704245084662,0.5000000000000001,0.5000000000000001,0.9992857142857142,0.002857142857142849,1.0,0.0,0.9970238095238096,0.011904761904761916,1.0,0.0,1.0,0.0,0.9975490196078431,2.1115095375697503,1,0.010704896208957981,-0.029401709401709386,0.012235957286077487,0.023937953300477568,0.0,1.0,0.012235957286077487,0.012235957286077487,0.0053524481044789915,0.003217015055001716,0.0021354330494772755,0.014371390335554762
2011-08-31,2011-09-01,2011-10-03,-0.07599495752001578,0.010977795469589782,0.16524216524216445,0.2987925437579924,0.10035585728249548,0.19843668647549695,0.49999999999999994,0.5000000000000006,0.9978905498543784,0.00843780058248687,2.0,0.0,0.9949896846448572,0.020041261420571815,2.0,0.0,2.0,0.0,0.9950980392156863,2.103823963994617,1,0.009398254167376052,-0.09915463191264529,0.010977795469589782,0.024026156126194062,0.0,1.0,0.010977795469589782,0.010977795469589782,0.004699127083688031,0.0032170150550017186,0.0014821120286863127,0.012459907498276095
2011-09-30,2011-10-03,2011-11-01,0.05682129046531612,-0.005560384800168426,0.1587301587301583,0.28435284531815547,0.0947239585703085,0.18962888674784695,0.5000000000000001,0.5000000000000001,0.997751238976547,0.008995044093811681,1.0,0.0,0.9989177489177489,0.004329004329004342,1.0,0.0,1.0,0.0,0.9975,2.1891795144676593,1,0.008789482465142662,0.08856304985337249,-0.005560384800168426,0.015313256802017198,0.0,1.0,-0.005560384800168426,-0.005560384800168426,0.004394741232571332,0.003217015055001716,0.0011777261775696157,-0.00438265862259881
2011-10-31,2011-11-01,2011-12-01,0.0329881983202232,0.01657679212626559,0.18079096045197698,0.3139589739603038,0.07824917101688024,0.23570980294342356,0.5000000000000001,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1994065430927905,1,0.008567424211848751,0.025502873563218342,0.01657679212626559,-0.04896699226563519,0.0,1.0,0.01657679212626559,0.01657679212626559,0.0042837121059243755,0.003217015055001715,0.0010666970509226603,0.017643489177188252
2011-11-30,2011-12-01,2012-01-02,-0.0025687855292296276,0.007324315132647414,0.199430199430199,0.3230169862564572,0.09099833956574971,0.23201864669070746,0.49999999999999983,0.49999999999999983,0.9956820087853337,0.01727196485866459,2.0,0.0,0.9960623180962166,0.0157507276151344,1.0,0.0,2.0,0.0,0.9949494949494949,2.186199941698742,1,0.009047373489255106,-0.010332749562171673,0.007324315132647414,-0.03646583011029655,0.0,1.0,0.007324315132647414,0.007324315132647414,0.004523686744627551,0.0032170150550017143,0.001306671689625837,0.008630986822273251
2011-12-29,2012-01-02,2012-02-01,0.06937135696105352,-0.04289193673363038,0.14076727869831293,0.22936753794375309,0.07499069974232823,0.15437683820142487,0.5,0.5000000000000008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1640829877911982,1,0.00883164575843809,0.10953813484339059,-0.01859966035886502,-0.03596680653475186,0.0,2.30606021325476,-0.04289193673363038,-0.01859966035886502,0.010183153450547135,0.0074186304237810405,0.002764523026766094,-0.04012741370686428
2012-01-31,2012-02-01,2012-03-01,0.08197791387674168,0.011386614529034205,0.12429378531073365,0.22243403087866764,0.06491235881391394,0.15752167206475373,0.4999999999999995,0.4999999999999996,0.9985029940119761,0.005988023952095803,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9974747474747475,2.0892710360119966,1,0.007414836145679615,0.0389154704944179,0.00475151871670379,-0.08028224735945132,0.0,2.3964158004902685,0.011386614529034205,0.00475151871670379,0.00888451524877649,0.007709305708221175,0.001175209540555315,0.01256182406958952
